hh1,hh2,d1,no_relat1,ok1,sk1,bk1,scl1,so2,sc2,st2,scr2,sl2,sa2,sp2,so1,sc1,st1,scr1,sl1,sa1,sp1,d2,no_relat2,ok2,sk2,bk2,scl2,ne1,ne2,e1,e2,geod_distance,n_of_links_hh1,n_of_links_hh2,same_family1,same_family2,land2,livestock2,land1,livestock1,ol2,ol1,oli2,oli1,direct_link_hh1,direct_link_hh2,religion1,religion2,members1,members2
103,111,1288.8,1,0,0,0,1,0,.5,0,0,0,0,.5,0,0,0,0,0,0,0,1288.8,1,0,0,0,1,0,0,1,1,3,7,9,0,0,1.094314,4800,.40142161,21000,1.2042649,3.2829418,.20999999,.048,0,0,Catholic,Catholic,2,3
4,111,261.60001,1,0,0,0,0,0,0,0,.75,.25,0,0,0,0,0,0,0,0,0,261.60001,1,0,0,0,0,0,0,1,1,1,8,9,0,0,1.094314,4800,.83235288,24600,2.4970586,3.2829418,.24600001,.048,1,1,Catholic,Catholic,5,3
56,111,225.60001,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,0,0,0,0,0,0,0,225.60001,1,0,0,0,0,0,0,1,1,2,10,9,0,0,1.094314,4800,.81943142,28000,2.4582944,3.2829418,.28,.048,0,0,Lutheran,Catholic,2,3
20,111,201.60001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201.60001,1,0,0,0,0,0,0,1,1,2,12,9,0,0,1.094314,4800,1.5572079,49200,4.6716237,3.2829418,.49200001,.048,0,0,Muslim,Catholic,2,3
69,111,897.59998,1,0,0,0,1,0,.125,.16666667,.29166669,.125,0,.29166669,0,0,0,0,0,0,0,897.59998,1,0,0,0,1,0,0,1,1,3,7,9,0,0,1.094314,4800,4.650588,33000,13.951764,3.2829418,.33000001,.048,0,0,Catholic,Catholic,2,3
46,111,540,1,0,0,0,0,0,0,.33333334,.5,.16666667,0,0,0,0,0,0,0,0,0,540,1,0,0,0,0,0,0,1,1,2,7,9,0,0,1.094314,4800,1.433987,14400,4.3019609,3.2829418,.14399999,.048,0,0,Catholic,Catholic,5,3
53,111,412.79999,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,412.79999,1,0,0,0,0,0,0,1,1,2,8,9,0,0,1.094314,4800,.76734698,0,2.3020411,3.2829418,0,.048,0,0,Catholic,Catholic,3,3
35,111,633.59998,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,633.59998,1,0,0,0,0,0,0,1,1,3,7,9,0,0,1.094314,4800,.99969208,21000,2.9990764,3.2829418,.20999999,.048,0,0,Muslim,Catholic,3,3
94,111,1387.2,1,0,0,0,0,.16666667,0,0,.16666667,.66666669,0,0,0,0,0,0,0,0,0,1387.2,1,0,0,0,0,0,0,1,1,2,9,9,0,0,1.094314,4800,2.5854311,75000,7.7562933,3.2829418,.75,.048,0,0,Lutheran,Catholic,2,3
65,111,712.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,712.79999,1,0,0,0,0,0,0,1,1,3,4,9,0,0,1.094314,4800,1.060392,2400,3.1811762,3.2829418,.024,.048,0,0,Lutheran,Catholic,2,3
19,111,237.60001,0,0,1,0,1,0,0,.25,.25,0,0,.5,0,0,0,0,0,0,0,237.60001,0,0,1,0,1,0,0,1,1,1,11,9,1,1,1.094314,4800,1.055235,1200,3.1657052,3.2829418,.012,.048,0,1,Catholic,Catholic,2,3
36,111,621.59998,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,621.59998,1,0,0,0,0,0,0,0,0,3,2,9,0,0,1.094314,4800,.25209811,0,.75629437,3.2829418,0,.048,0,0,Muslim,Catholic,2,3
1,111,81.599998,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,81.599998,1,0,0,0,0,0,0,0,0,2,11,9,0,0,1.094314,4800,2.9997959,865800,8.9993877,3.2829418,8.658,.048,0,0,Catholic,Catholic,3,3
106,111,1296,1,0,0,0,1,.16666667,0,0,.41666669,0,0,.41666669,0,0,0,0,0,0,0,1296,1,0,0,0,1,0,0,1,1,2,9,9,0,0,1.094314,4800,3.4280391,0,10.284117,3.2829418,0,.048,0,0,Lutheran,Catholic,4,3
118,111,556.79999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,556.79999,1,0,0,0,0,0,0,0,0,2,5,9,0,0,1.094314,4800,0,0,0,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
82,111,619.20001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,619.20001,1,0,0,0,0,0,0,0,0,3,4,9,0,0,1.094314,4800,.241852,0,.72555602,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
39,111,573.59998,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,573.59998,1,0,0,0,0,0,0,1,1,2,11,9,0,0,1.094314,4800,1.843137,10600,5.5294113,3.2829418,.106,.048,0,0,Catholic,Catholic,3,3
3,111,141.60001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,141.60001,1,0,0,0,0,0,0,1,1,2,6,9,0,0,1.094314,4800,.39607841,35000,1.1882353,3.2829418,.34999999,.048,0,0,Catholic,Catholic,3,3
26,111,280.79999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,280.79999,1,0,0,0,0,0,0,1,1,2,10,9,0,0,1.094314,4800,.77150333,0,2.3145099,3.2829418,0,.048,0,0,Muslim,Catholic,3,3
62,111,410.39999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,410.39999,1,0,0,0,0,0,0,1,1,3,8,9,0,0,1.094314,4800,4.686275,56000,14.058825,3.2829418,.56,.048,0,0,Lutheran,Catholic,5,3
29,111,451.20001,1,0,0,0,0,.11111111,0,0,.44444445,0,0,.44444445,0,0,0,0,0,0,0,451.20001,1,0,0,0,0,0,0,1,1,2,24,9,0,0,1.094314,4800,3.250098,536200,9.7502937,3.2829418,5.362,.048,0,0,Lutheran,Catholic,4,3
13,111,132,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,1,1,2,7,9,0,0,1.094314,4800,.3193627,0,.9580881,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
24,111,297.60001,1,0,0,0,0,0,0,.25,.75,0,0,0,0,0,0,0,0,0,0,297.60001,1,0,0,0,0,0,0,1,1,2,8,9,0,0,1.094314,4800,1.868366,0,5.6050978,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
107,111,525.59998,1,0,0,0,0,.25,0,.5,.25,0,0,0,0,0,0,0,0,0,0,525.59998,1,0,0,0,0,0,0,1,1,4,1,9,0,0,1.094314,4800,1.598333,0,4.7949991,3.2829418,0,.048,0,0,Catholic,Catholic,3,3
54,111,292.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,292.79999,1,0,0,0,0,0,0,1,1,2,20,9,0,0,1.094314,4800,.5794118,14000,1.7382355,3.2829418,.14,.048,0,0,Lutheran,Catholic,2,3
16,111,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,1,3,9,1,1,1.094314,4800,.29588231,0,.88764691,3.2829418,0,.048,1,0,Lutheran,Catholic,1,3
50,111,448.79999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,0,0,0,0,0,448.79999,1,0,0,0,0,0,0,1,1,1,5,9,0,0,1.094314,4800,.37498629,15200,1.1249589,3.2829418,.152,.048,0,1,Lutheran,Catholic,2,3
110,111,472.79999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,472.79999,1,0,0,0,0,0,0,1,1,4,2,9,0,0,1.094314,4800,.79529411,0,2.3858824,3.2829418,0,.048,0,0,Muslim,Catholic,2,3
78,111,650.40002,1,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,0,0,0,0,0,0,0,650.40002,1,0,0,0,0,0,0,1,1,3,7,9,0,0,1.094314,4800,.44615689,30400,1.3384707,3.2829418,.30399999,.048,0,0,Lutheran,Catholic,2,3
14,111,163.2,1,0,0,0,0,.083333336,.25,.083333336,.5,0,.083333336,0,0,0,0,0,0,0,0,163.2,1,0,0,0,0,0,0,1,1,2,8,9,0,0,1.094314,4800,.54313731,0,1.6294119,3.2829418,0,.048,0,0,Catholic,Catholic,3,3
31,111,645.59998,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,0,0,0,0,0,645.59998,1,0,0,0,0,0,0,1,1,3,17,9,0,0,1.094314,4800,2.5222549,17600,7.5667648,3.2829418,.176,.048,0,0,Lutheran,Catholic,4,3
96,111,1207.2,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,1207.2,1,0,0,0,0,0,0,0,0,3,2,9,0,0,1.094314,4800,.34459999,3600,1.0338,3.2829418,.035999998,.048,0,0,Muslim,Catholic,2,3
95,111,1173.6,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,0,0,0,0,0,1173.6,1,0,0,0,0,0,0,1,1,3,6,9,0,0,1.094314,4800,.4107118,0,1.2321354,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
37,111,631.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,631.20001,1,0,0,0,0,0,0,0,0,3,6,9,0,0,1.094314,4800,.2310784,0,.69323522,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
104,111,1315.2,1,0,0,0,0,0,0,0,.75,0,0,.25,0,0,0,0,0,0,0,1315.2,1,0,0,0,0,0,0,1,1,3,6,9,0,0,1.094314,4800,4.0895882,42000,12.268764,3.2829418,.41999999,.048,0,0,Muslim,Catholic,4,3
28,111,196.8,1,0,0,0,0,0,.25,0,.25,0,0,.5,0,0,0,0,0,0,0,196.8,1,0,0,0,0,0,0,1,1,2,11,9,0,0,1.094314,4800,.93189281,2400,2.7956784,3.2829418,.024,.048,0,0,Lutheran,Catholic,2,3
57,111,340.79999,1,0,0,0,0,0,.16666667,.16666667,.33333334,0,0,.33333334,0,0,0,0,0,0,0,340.79999,1,0,0,0,0,0,0,1,1,3,12,9,0,0,1.094314,4800,1.316789,0,3.950367,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
21,111,316.79999,1,0,0,0,1,.33333334,0,0,.33333334,0,0,.33333334,0,0,0,0,0,0,0,316.79999,1,0,0,0,1,0,0,1,1,2,16,9,0,0,1.094314,4800,1.25049,0,3.7514699,3.2829418,0,.048,0,0,Lutheran,Catholic,4,3
30,111,643.20001,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,643.20001,1,0,0,0,0,0,0,1,1,3,4,9,0,0,1.094314,4800,1.03098,0,3.0929399,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
84,111,1094.4,1,0,0,0,0,0,.33333334,0,.33333334,0,0,.33333334,0,0,0,0,0,0,0,1094.4,1,0,0,0,0,0,0,0,0,2,4,9,0,0,1.094314,4800,.4922961,0,1.4768883,3.2829418,0,.048,0,0,Muslim,Catholic,1,3
115,111,208.8,1,0,0,0,1,0,.33333334,0,.33333334,.33333334,0,0,0,0,0,0,0,0,0,208.8,1,0,0,0,1,0,0,1,1,3,5,9,0,0,1.094314,4800,.48750001,6000,1.4625001,3.2829418,.059999999,.048,0,0,Catholic,Catholic,1,3
83,111,708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,1.2031471,104000,3.6094413,3.2829418,1.04,.048,0,0,Catholic,Catholic,5,3
77,111,1024.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024.8,1,0,0,0,0,0,0,1,1,4,4,9,0,0,1.094314,4800,.8192206,0,2.4576619,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
38,111,621.59998,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,0,0,0,0,0,621.59998,1,0,0,0,0,0,0,1,1,2,12,9,0,0,1.094314,4800,1.81451,2400,5.4435301,3.2829418,.024,.048,0,0,Lutheran,Catholic,5,3
9,111,100.8,1,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,100.8,1,0,0,0,0,0,0,1,1,1,4,9,0,0,1.094314,4800,.83519608,14200,2.5055883,3.2829418,.142,.048,1,0,Lutheran,Catholic,2,3
88,111,813.59998,1,0,0,0,0,0,.75,0,.25,0,0,0,0,0,0,0,0,0,0,813.59998,1,0,0,0,0,0,0,1,1,4,7,9,0,0,1.094314,4800,.83225489,0,2.4967647,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
8,111,115.2,1,0,0,0,1,.1,.16666667,.1,.26666668,.1,0,.26666668,0,0,0,0,0,0,0,115.2,1,0,0,0,1,0,0,1,1,1,11,9,0,0,1.094314,4800,1.0309401,8200,3.0928202,3.2829418,.082000002,.048,1,0,Lutheran,Catholic,2,3
32,111,667.20001,1,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,0,0,0,0,0,0,0,667.20001,1,0,0,0,0,0,0,1,1,3,7,9,0,0,1.094314,4800,3.036078,3600,9.1082344,3.2829418,.035999998,.048,0,0,Muslim,Catholic,3,3
72,111,638.40002,1,0,0,0,1,0,.25,.16666667,0,0,.16666667,.41666669,0,0,0,0,0,0,0,638.40002,1,0,0,0,1,0,0,1,1,2,13,9,0,0,1.094314,4800,.86580878,17200,2.5974264,3.2829418,.17200001,.048,0,0,Catholic,Catholic,3,3
42,111,477.60001,1,0,0,0,0,.83333331,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,477.60001,1,0,0,0,0,0,0,1,1,3,10,9,0,0,1.094314,4800,.98715693,43800,2.9614708,3.2829418,.43799999,.048,0,0,Lutheran,Catholic,3,3
34,111,676.79999,1,0,0,0,0,0,.375,.125,.375,.125,0,0,0,0,0,0,0,0,0,676.79999,1,0,0,0,0,0,0,1,1,3,11,9,0,0,1.094314,4800,.56617647,11600,1.6985295,3.2829418,.116,.048,0,0,Muslim,Catholic,2,3
99,111,324,1,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,324,1,0,0,0,0,0,0,0,0,3,5,9,0,0,1.094314,4800,.94911373,1200,2.8473411,3.2829418,.012,.048,0,0,Muslim,Catholic,2,3
27,111,268.79999,1,0,0,0,1,0,.41666669,0,.41666669,0,0,.16666667,0,0,0,0,0,0,0,268.79999,1,0,0,0,1,0,0,1,1,3,4,9,0,0,1.094314,4800,.48704579,0,1.4611374,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
64,111,684,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,684,1,0,0,0,0,0,0,1,1,3,11,9,0,0,1.094314,4800,3.531373,0,10.594119,3.2829418,0,.048,0,0,Catholic,Catholic,3,3
41,111,496.79999,1,0,0,0,0,.16666667,0,.41666669,.41666669,0,0,0,0,0,0,0,0,0,0,496.79999,1,0,0,0,0,0,0,1,1,3,10,9,0,0,1.094314,4800,3.806601,15600,11.419804,3.2829418,.156,.048,0,0,Catholic,Catholic,4,3
2,111,151.2,1,0,0,0,0,0,.375,0,.375,.125,0,.125,0,0,0,0,0,0,0,151.2,1,0,0,0,0,0,0,1,1,2,7,9,0,0,1.094314,4800,1.791863,126400,5.3755889,3.2829418,1.2640001,.048,0,0,Catholic,Catholic,2,3
117,111,511.20001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.20001,1,0,0,0,0,0,0,1,1,2,2,9,0,0,1.094314,4800,0,0,0,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
70,111,960,1,0,0,0,0,.5,.25,0,.25,0,0,0,0,0,0,0,0,0,0,960,1,0,0,0,0,0,0,1,1,3,11,9,0,0,1.094314,4800,2.2824509,8600,6.847353,3.2829418,.086000003,.048,0,0,Lutheran,Catholic,3,3
40,111,542.40002,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,0,0,0,0,0,542.40002,1,0,0,0,0,0,0,0,0,2,8,9,0,0,1.094314,4800,.50637257,0,1.5191177,3.2829418,0,.048,0,0,Lutheran,Catholic,4,3
71,111,808.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,808.79999,1,0,0,0,0,0,0,1,1,3,10,9,0,0,1.094314,4800,.49343139,0,1.4802942,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
68,111,722.40002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,722.40002,1,0,0,0,0,0,0,0,0,3,2,9,0,0,1.094314,4800,.9521569,13200,2.8564706,3.2829418,.132,.048,0,0,Catholic,Catholic,1,3
112,111,451.20001,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,0,0,0,0,0,451.20001,1,0,0,0,0,0,0,1,1,3,10,9,0,0,1.094314,4800,4.5137262,56000,13.541179,3.2829418,.56,.048,0,0,Muslim,Catholic,4,3
18,111,187.2,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,0,0,0,0,0,187.2,1,0,0,0,0,0,0,1,1,2,9,9,0,0,1.094314,4800,1.106544,6000,3.3196321,3.2829418,.059999999,.048,0,0,Catholic,Catholic,2,3
119,111,504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,504,1,0,0,0,0,0,0,0,0,3,3,9,0,0,1.094314,4800,0,0,0,3.2829418,0,.048,0,0,Catholic,Catholic,1,3
73,111,928.79999,1,0,0,0,0,.1,0,.1,.34999999,.25,.1,.1,0,0,0,0,0,0,0,928.79999,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,1.350837,7200,4.0525112,3.2829418,.071999997,.048,0,0,Muslim,Catholic,2,3
91,111,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,4,1,9,0,0,1.094314,4800,.62137258,4000,1.8641177,3.2829418,.039999999,.048,0,0,Lutheran,Catholic,2,3
116,111,1005.6,1,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,0,0,0,0,0,0,0,1005.6,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,1.372039,7000,4.116117,3.2829418,.07,.048,0,0,Muslim,Catholic,1,3
43,111,484.79999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,484.79999,1,0,0,0,0,0,0,1,1,2,7,9,0,0,1.094314,4800,2.171814,10200,6.5154419,3.2829418,.102,.048,0,0,Lutheran,Catholic,3,3
97,111,1188,1,0,0,0,0,.16666667,0,.16666667,.16666667,0,0,.5,0,0,0,0,0,0,0,1188,1,0,0,0,0,0,0,1,1,3,10,9,0,0,1.094314,4800,1.084902,0,3.2547061,3.2829418,0,.048,0,0,Muslim,Catholic,3,3
63,112,,1,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,.75,0,0,0,,1,0,0,0,0,0,0,0,0,3,5,10,0,0,4.5137262,56000,1.442598,0,4.3277941,13.541179,0,.56,0,0,Lutheran,Muslim,1,4
3,112,528,1,0,0,0,0,0,0,0,1,0,0,0,.25,0,0,.75,0,0,0,528,1,0,0,0,0,0,0,1,1,3,6,10,0,0,4.5137262,56000,.39607841,35000,1.1882353,13.541179,.34999999,.56,0,0,Catholic,Muslim,3,4
96,112,938.40002,1,0,0,0,0,0,.5,0,.5,0,0,0,.25,0,0,.75,0,0,0,938.40002,1,0,0,0,0,0,0,0,0,3,2,10,0,0,4.5137262,56000,.34459999,3600,1.0338,13.541179,.035999998,.56,0,0,Muslim,Muslim,2,4
79,112,616.79999,1,0,0,0,0,0,0,0,1,0,0,0,.25,0,0,.75,0,0,0,616.79999,1,0,0,0,0,0,0,0,0,3,6,10,0,0,4.5137262,56000,.25999999,0,.77999997,13.541179,0,.56,0,0,Lutheran,Muslim,1,4
34,112,400.79999,1,0,0,0,0,0,.375,.125,.375,.125,0,0,.25,0,0,.75,0,0,0,400.79999,1,0,0,0,0,0,0,1,1,2,11,10,0,0,4.5137262,56000,.56617647,11600,1.6985295,13.541179,.116,.56,0,0,Muslim,Muslim,2,4
2,112,508.79999,1,0,0,0,0,0,.375,0,.375,.125,0,.125,.25,0,0,.75,0,0,0,508.79999,1,0,0,0,0,0,0,1,1,2,7,10,0,0,4.5137262,56000,1.791863,126400,5.3755889,13.541179,1.2640001,.56,0,0,Catholic,Muslim,2,4
74,112,744,1,0,0,0,0,0,0,0,.5,0,0,.5,.25,0,0,.75,0,0,0,744,1,0,0,0,0,0,0,1,1,3,13,10,0,0,4.5137262,56000,1.113892,0,3.3416758,13.541179,0,.56,0,0,Catholic,Muslim,4,4
54,112,369.60001,1,0,0,0,0,0,0,0,.5,0,0,.5,.25,0,0,.75,0,0,0,369.60001,1,0,0,0,0,0,0,1,1,2,20,10,0,0,4.5137262,56000,.5794118,14000,1.7382355,13.541179,.14,.56,0,0,Lutheran,Muslim,2,4
60,112,184.8,1,0,0,0,0,.125,.5,0,.125,0,.125,.125,.25,0,0,.75,0,0,0,184.8,1,0,0,0,0,0,0,0,0,3,11,10,0,0,4.5137262,56000,.56089872,35000,1.6826961,13.541179,.34999999,.56,0,0,Catholic,Muslim,2,4
57,112,338.39999,1,0,0,0,0,0,.16666667,.16666667,.33333334,0,0,.33333334,.25,0,0,.75,0,0,0,338.39999,1,0,0,0,0,0,0,1,1,3,12,10,0,0,4.5137262,56000,1.316789,0,3.950367,13.541179,0,.56,0,0,Lutheran,Muslim,2,4
30,112,590.40002,1,0,0,0,0,.5,0,0,.5,0,0,0,.25,0,0,.75,0,0,0,590.40002,1,0,0,0,0,0,0,1,1,3,4,10,0,0,4.5137262,56000,1.03098,0,3.0929399,13.541179,0,.56,0,0,Lutheran,Muslim,1,4
22,112,340.79999,0,0,1,0,1,.25,0,0,.75,0,0,0,.25,0,0,.75,0,0,0,340.79999,0,0,1,0,1,0,0,1,1,1,12,10,1,1,4.5137262,56000,1.7299351,32800,5.189805,13.541179,.32800001,.56,1,0,Muslim,Muslim,4,4
93,112,1046.4,1,0,0,0,0,0,0,0,.5,.5,0,0,.25,0,0,.75,0,0,0,1046.4,1,0,0,0,0,0,0,1,1,3,4,10,0,0,4.5137262,56000,2.6060779,56000,7.8182335,13.541179,.56,.56,0,0,Catholic,Muslim,2,4
36,112,304.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,.25,0,0,.75,0,0,0,304.79999,1,0,0,0,0,0,0,0,0,3,2,10,0,0,4.5137262,56000,.25209811,0,.75629437,13.541179,0,.56,0,0,Muslim,Muslim,2,4
26,112,434.39999,1,0,0,0,0,0,0,0,1,0,0,0,.25,0,0,.75,0,0,0,434.39999,1,0,0,0,0,0,0,1,1,3,10,10,0,0,4.5137262,56000,.77150333,0,2.3145099,13.541179,0,.56,0,0,Muslim,Muslim,3,4
43,112,120,1,0,0,0,0,0,0,0,1,0,0,0,.25,0,0,.75,0,0,0,120,1,0,0,0,0,0,0,1,1,1,7,10,0,0,4.5137262,56000,2.171814,10200,6.5154419,13.541179,.102,.56,1,0,Lutheran,Muslim,3,4
47,112,,1,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,.75,0,0,0,,1,0,0,0,0,0,0,1,1,3,4,10,0,0,4.5137262,56000,1.42249,0,4.2674699,13.541179,0,.56,0,0,Lutheran,Muslim,1,4
31,112,686.40002,1,0,0,0,0,0,.5,.25,.25,0,0,0,.25,0,0,.75,0,0,0,686.40002,1,0,0,0,0,0,0,1,1,2,17,10,0,0,4.5137262,56000,2.5222549,17600,7.5667648,13.541179,.176,.56,0,0,Lutheran,Muslim,4,4
50,112,525.59998,1,0,0,0,0,0,.25,0,.25,.25,0,.25,.25,0,0,.75,0,0,0,525.59998,1,0,0,0,0,0,0,1,1,3,5,10,0,0,4.5137262,56000,.37498629,15200,1.1249589,13.541179,.152,.56,0,0,Lutheran,Muslim,2,4
61,112,254.39999,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,.25,0,0,.75,0,0,0,254.39999,1,0,0,0,0,0,0,1,1,2,12,10,0,0,4.5137262,56000,1.895686,15200,5.687058,13.541179,.152,.56,0,0,Muslim,Muslim,2,4
16,112,439.20001,1,0,0,0,0,0,0,0,1,0,0,0,.25,0,0,.75,0,0,0,439.20001,1,0,0,0,0,0,0,0,0,3,3,10,0,0,4.5137262,56000,.29588231,0,.88764691,13.541179,0,.56,0,0,Lutheran,Muslim,1,4
103,112,1120.8,1,0,0,0,0,0,.5,0,0,0,0,.5,.25,0,0,.75,0,0,0,1120.8,1,0,0,0,0,0,0,1,1,3,7,10,0,0,4.5137262,56000,.40142161,21000,1.2042649,13.541179,.20999999,.56,0,0,Catholic,Muslim,2,4
12,112,444,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,.25,0,0,.75,0,0,0,444,1,0,0,0,0,0,0,0,0,2,6,10,0,0,4.5137262,56000,.43159801,0,1.2947941,13.541179,0,.56,0,0,Lutheran,Muslim,2,4
9,112,501.60001,1,0,0,0,1,0,0,.5,.5,0,0,0,.25,0,0,.75,0,0,0,501.60001,1,0,0,0,1,0,0,1,1,3,4,10,0,0,4.5137262,56000,.83519608,14200,2.5055883,13.541179,.142,.56,0,0,Lutheran,Muslim,2,4
5,112,597.59998,1,0,0,0,0,0,.25,0,.5,.25,0,0,.25,0,0,.75,0,0,0,597.59998,1,0,0,0,0,0,0,1,1,3,4,10,0,0,4.5137262,56000,.48336601,52600,1.450098,13.541179,.52600002,.56,0,0,Catholic,Muslim,2,4
87,112,672,1,0,0,0,1,0,.5,.25,.25,0,0,0,.25,0,0,.75,0,0,0,672,1,0,0,0,1,0,0,1,1,2,5,10,0,0,4.5137262,56000,.97764713,46800,2.9329414,13.541179,.46799999,.56,0,0,Muslim,Muslim,2,4
44,112,33.599998,1,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,.25,0,0,.75,0,0,0,33.599998,1,0,0,0,0,0,0,0,0,1,10,10,0,0,4.5137262,56000,1.2509561,7000,3.7528682,13.541179,.07,.56,1,0,Lutheran,Muslim,1,4
33,112,376.79999,1,0,0,0,0,0,0,.5,.25,0,0,.25,.25,0,0,.75,0,0,0,376.79999,1,0,0,0,0,0,0,1,1,3,10,10,0,0,4.5137262,56000,1.3342,8600,4.0026002,13.541179,.086000003,.56,0,0,Lutheran,Muslim,2,4
58,112,357.60001,1,0,0,0,0,.125,0,.33333334,.45833334,0,0,.083333336,.25,0,0,.75,0,0,0,357.60001,1,0,0,0,0,0,0,1,1,2,32,10,0,0,4.5137262,56000,1.055392,14000,3.1661761,13.541179,.14,.56,0,0,Lutheran,Muslim,7,4
111,112,451.20001,1,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,.75,0,0,0,451.20001,1,0,0,0,0,0,0,1,1,3,9,10,0,0,4.5137262,56000,1.094314,4800,3.2829418,13.541179,.048,.56,0,0,Catholic,Muslim,3,4
14,112,535.20001,1,0,0,0,0,.083333336,.25,.083333336,.5,0,.083333336,0,.25,0,0,.75,0,0,0,535.20001,1,0,0,0,0,0,0,1,1,3,8,10,0,0,4.5137262,56000,.54313731,0,1.6294119,13.541179,0,.56,0,0,Catholic,Muslim,3,4
41,112,336,1,0,0,0,0,.16666667,0,.41666669,.41666669,0,0,0,.25,0,0,.75,0,0,0,336,1,0,0,0,0,0,0,1,1,2,10,10,0,0,4.5137262,56000,3.806601,15600,11.419804,13.541179,.156,.56,0,0,Catholic,Muslim,4,4
